,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,160.3090057373047,86.72799682617188,272.7900085449219,217.20843505859375,528.9099731445312,160.3090057373047,86.72799682617188,272.7900085449219,222.58999633789062,528.9099731445312,161.34849548339844,86.8499984741211,274.6700134277344,224.0,532.6199951171875,158.3000030517578,84.69999694824219,267.7900085449219,217.27999877929688,521.1500244140625,160.00050354003906,85.45649719238281,272.9800109863281,217.5500030517578,530.0499877929688,76736000,33974000,16553700,37181900,3894000
2020-12-22,160.3260040283203,86.01100158691406,267.0899963378906,218.5258026123047,527.3300170898438,160.3260040283203,86.01100158691406,267.0899963378906,223.94000244140625,527.3300170898438,161.10000610351562,86.63050079345703,271.5,225.6300048828125,530.4000244140625,159.00399780273438,85.28900146484375,264.6300048828125,221.85000610351562,520.5,160.14199829101562,86.46649932861328,271.5,222.69000244140625,527.6900024414062,47388000,20370000,17312900,22612200,1906600
2020-12-23,159.2635040283203,86.4114990234375,268.1099853515625,215.6763916015625,514.47998046875,159.2635040283203,86.4114990234375,268.1099853515625,221.02000427246094,514.47998046875,160.50650024414062,87.20549774169922,272.1700134277344,223.55999755859375,526.3200073242188,159.20849609375,86.05999755859375,266.2300109863281,220.8000030517578,514.2000122070312,160.25,86.19650268554688,266.8900146484375,223.11000061035156,524.760009765625,41876000,22974000,14329000,18699600,2393200
2020-12-24,158.63450622558594,86.70800018310547,267.3999938964844,217.36456298828125,513.969970703125,158.63450622558594,86.70800018310547,267.3999938964844,222.75,513.969970703125,160.10000610351562,87.12049865722656,270.3999938964844,223.61000061035156,519.3499755859375,158.4499969482422,86.21749877929688,266.20001220703125,221.1999969482422,512.2100219726562,159.69500732421875,86.44999694824219,268.8800048828125,221.4199981689453,515.1199951171875,29038000,9312000,6702000,10550600,1144000
2020-12-28,164.197998046875,88.697998046875,277.0,219.52113342285156,519.1199951171875,164.197998046875,88.697998046875,277.0,224.9600067138672,519.1199951171875,165.1999969482422,89.3499984741211,277.29998779296875,226.02999877929688,523.6599731445312,158.63450622558594,87.09100341796875,265.6600036621094,223.02000427246094,507.1300048828125,159.6999969482422,87.24549865722656,268.739990234375,224.4499969482422,516.4299926757812,113736000,27650000,23299700,17933500,2891900
2020-12-29,166.10000610351562,87.88800048828125,276.7799987792969,218.730712890625,530.8699951171875,166.10000610351562,87.88800048828125,276.7799987792969,224.14999389648438,530.8699951171875,167.53250122070312,89.42350006103516,280.510009765625,227.17999267578125,536.5499877929688,164.06100463867188,87.75550079345703,276.2799987792969,223.5800018310547,515.47998046875,165.4969940185547,89.36150360107422,276.95001220703125,226.30999755859375,519.9000244140625,97458000,19726000,16383000,17403200,4022400
2020-12-30,164.29249572753906,86.8125,271.8699951171875,216.3204345703125,524.5900268554688,164.29249572753906,86.8125,271.8699951171875,221.67999267578125,524.5900268554688,167.10499572753906,88.38800048828125,278.0799865722656,225.6300048828125,533.260009765625,164.12350463867188,86.4000015258789,271.7099914550781,221.47000122070312,523.6900024414062,167.0500030517578,88.25,277.95001220703125,225.22999572753906,530.1300048828125,64186000,21026000,11803800,20272300,1876300
2020-12-31,162.84649658203125,87.63200378417969,273.1600036621094,217.04251098632812,540.72998046875,162.84649658203125,87.63200378417969,273.1600036621094,222.4199981689453,540.72998046875,164.14599609375,87.875,277.0899963378906,223.0,545.5,162.05999755859375,86.80449676513672,269.80999755859375,219.67999267578125,523.1500244140625,163.75,86.8635025024414,272.0,221.6999969482422,525.530029296875,59144000,21070000,12900400,20942100,5392300
2021-01-04,159.3314971923828,86.30650329589844,268.94000244140625,212.42691040039062,522.8599853515625,159.3314971923828,86.30650329589844,268.94000244140625,217.69000244140625,522.8599853515625,163.60000610351562,88.12449645996094,275.0,223.0,540.7999877929688,157.2010040283203,85.35700225830078,265.20001220703125,214.80999755859375,515.0900268554688,163.5,88.0,274.7799987792969,222.52999877929688,539.0,88228000,37324000,15106100,37130100,4444400
2021-01-05,160.92550659179688,87.00250244140625,270.9700012207031,212.63180541992188,520.7999877929688,160.92550659179688,87.00250244140625,270.9700012207031,217.89999389648438,520.7999877929688,161.16900634765625,87.34149932861328,272.3999938964844,218.52000427246094,526.780029296875,158.2530059814453,85.84500122070312,268.2099914550781,215.6999969482422,515.8900146484375,158.30050659179688,86.25450134277344,268.2900085449219,217.25999450683594,521.5499877929688,53110000,20360000,9871600,23823000,3133900
2021-01-06,156.91900634765625,86.14399719238281,263.30999755859375,207.11839294433594,500.489990234375,156.91900634765625,86.14399719238281,263.30999755859375,212.25,500.489990234375,159.87550354003906,87.19850158691406,267.75,216.49000549316406,513.0999755859375,156.55799865722656,84.80500030517578,260.010009765625,211.94000244140625,499.5,157.32400512695312,85.01300048828125,262.0,212.1699981689453,511.9700012207031,87896000,46588000,24354100,35930700,5346200
2021-01-07,158.10800170898438,88.71700286865234,268.739990234375,213.01239013671875,508.8900146484375,158.10800170898438,88.71700286865234,268.739990234375,218.2899932861328,508.8900146484375,160.427001953125,88.89099884033203,271.6099853515625,219.33999633789062,516.4400024414062,157.75,86.33799743652344,264.7799987792969,213.7100067138672,506.4200134277344,157.85000610351562,86.33799743652344,265.8999938964844,214.0399932861328,508.2799987792969,70290000,41936000,15789800,27694500,3686400
2021-01-08,159.13499450683594,89.8915023803711,267.57000732421875,214.3102264404297,510.3999938964844,159.13499450683594,89.8915023803711,267.57000732421875,219.6199951171875,510.3999938964844,159.53199768066406,89.96800231933594,268.95001220703125,220.5800018310547,513.239990234375,157.11000061035156,88.06099700927734,263.17999267578125,217.02999877929688,504.510009765625,159.0,88.85800170898438,268.30999755859375,218.67999267578125,511.30999755859375,70754000,35484000,18528300,22956200,2973900
2021-01-11,155.7104949951172,87.81449890136719,256.8399963378906,212.23171997070312,499.1000061035156,155.7104949951172,87.81449890136719,256.8399963378906,217.49000549316406,499.1000061035156,157.81900024414062,89.21900177001953,263.4700012207031,218.91000366210938,510.7300109863281,155.5,87.60700225830078,255.89999389648438,216.72999572753906,497.95001220703125,157.40049743652344,88.85099792480469,260.4800109863281,218.47000122070312,507.8399963378906,73668000,34796000,30412300,23031300,3806200
2021-01-12,156.04150390625,86.87149810791016,251.08999633789062,209.73361206054688,494.25,156.04150390625,86.87149810791016,251.08999633789062,214.92999267578125,494.25,157.10699462890625,88.3949966430664,259.7200012207031,217.10000610351562,501.0899963378906,154.3000030517578,85.81900024414062,250.3000030517578,213.32000732421875,485.6700134277344,156.0,87.26799774169922,256.6300048828125,216.5,500.0,70292000,29528000,26383500,23249300,5990400
2021-01-13,158.29449462890625,87.36250305175781,251.63999938964844,211.10952758789062,507.7900085449219,158.29449462890625,87.36250305175781,251.63999938964844,216.33999633789062,507.7900085449219,159.49749755859375,87.81950378417969,253.9499969482422,216.75999450683594,512.3499755859375,156.10400390625,86.36599731445312,249.1999969482422,213.92999267578125,493.010009765625,156.4219970703125,86.36599731445312,251.5500030517578,214.02000427246094,495.5,66424000,23432000,19528900,20087100,5032100
2021-01-14,156.37350463867188,86.5459976196289,245.63999938964844,207.86984252929688,500.8599853515625,156.37350463867188,86.5459976196289,245.63999938964844,213.02000427246094,500.8599853515625,158.89999389648438,88.37750244140625,255.02999877929688,217.4600067138672,514.5,156.0294952392578,86.30349731445312,244.61000061035156,212.74000549316406,499.5799865722656,158.37600708007812,87.44349670410156,253.39999389648438,215.91000366210938,507.3500061035156,61418000,29212000,29739400,29480800,4177400
2021-01-15,155.21249389648438,86.38099670410156,251.36000061035156,207.5087432861328,497.9800109863281,155.21249389648438,86.38099670410156,251.36000061035156,212.64999389648438,497.9800109863281,157.12750244140625,87.38099670410156,253.86000061035156,214.50999450683594,506.32000732421875,154.7584991455078,85.58550262451172,247.16000366210938,212.02999877929688,495.1000061035156,156.1510009765625,86.45099639892578,247.89999389648438,213.52000427246094,500.0,84880000,31444000,24942900,31746500,5895800
2021-01-19,156.03799438476562,89.22350311279297,261.1000061035156,211.20712280273438,501.7699890136719,156.03799438476562,89.22350311279297,261.1000061035156,216.44000244140625,501.7699890136719,157.25,90.19200134277344,262.20001220703125,216.97999572753906,509.25,154.8000030517578,86.6415023803711,252.72000122070312,212.6300048828125,493.5400085449219,155.35000610351562,87.1500015258789,256.8999938964844,213.75,501.0,66102000,41660000,28028500,30480900,12315800
2021-01-20,163.16900634765625,94.00350189208984,267.4800109863281,218.9160919189453,586.3400268554688,163.16900634765625,94.00350189208984,267.4800109863281,224.33999633789062,586.3400268554688,163.99000549316406,94.98600006103516,270.32000732421875,225.7899932861328,593.2899780273438,158.75,90.97550201416016,263.6000061035156,217.2899932861328,556.8599853515625,159.09950256347656,91.31849670410156,268.92999267578125,217.6999969482422,565.4199829101562,106196000,64152000,25199900,37777300,32637500
2021-01-21,165.34950256347656,94.2074966430664,272.8699951171875,219.53089904785156,579.8400268554688,165.34950256347656,94.2074966430664,272.8699951171875,224.97000122070312,579.8400268554688,167.42750549316406,96.60399627685547,273.6000061035156,226.3000030517578,588.75,164.47850036621094,93.97049713134766,267.489990234375,222.4199981689453,570.4000244140625,164.64999389648438,94.68250274658203,269.260009765625,224.6999969482422,582.4500122070312,98722000,58634000,20838700,30709400,11802100
2021-01-22,164.6114959716797,94.62799835205078,274.5,220.48719787597656,565.1699829101562,164.6114959716797,94.62799835205078,274.5,225.9499969482422,565.1699829101562,166.0955047607422,95.21949768066406,278.4700012207031,230.07000732421875,583.989990234375,164.1580047607422,93.82499694824219,272.0,225.8000030517578,564.3499755859375,165.2154998779297,94.572998046875,272.010009765625,227.0800018310547,582.0999755859375,56438000,32744000,21954000,30172700,7550800
2021-01-25,164.6999969482422,94.71399688720703,278.010009765625,223.9806365966797,556.780029296875,164.6999969482422,94.71399688720703,278.010009765625,229.52999877929688,556.780029296875,168.1945037841797,96.09100341796875,280.1000061035156,229.77999877929688,569.75,162.15750122070312,92.95800018310547,271.510009765625,224.22000122070312,548.6500244140625,166.4250030517578,95.63700103759766,278.1400146484375,229.1199951171875,567.0,74996000,50586000,19087000,33152100,7207300
2021-01-26,166.30650329589844,95.39749908447266,282.04998779296875,226.71292114257812,561.9299926757812,166.30650329589844,95.39749908447266,282.04998779296875,232.3300018310547,561.9299926757812,166.89999389648438,95.7874984741211,285.3900146484375,234.17999267578125,567.989990234375,164.14349365234375,93.80650329589844,277.80999755859375,230.0800018310547,554.0599975585938,164.8179931640625,94.29949951171875,278.1400146484375,231.86000061035156,554.72998046875,59104000,31462000,19373600,49169600,5023800
2021-01-27,161.62899780273438,90.9469985961914,272.1400146484375,227.26914978027344,523.280029296875,161.62899780273438,90.9469985961914,272.1400146484375,232.89999389648438,523.280029296875,167.3260040283203,94.02349853515625,283.45001220703125,240.44000244140625,556.4199829101562,160.35400390625,89.86399841308594,268.1199951171875,230.13999938964844,515.72998046875,167.07449340820312,93.74549865722656,282.5299987792969,238.0,550.7100219726562,93204000,82512000,35346200,69870600,8670300
2021-01-28,161.88099670410156,92.66000366210938,265.0,233.15338134765625,538.5999755859375,161.88099670410156,92.66000366210938,265.0,238.92999267578125,538.5999755859375,165.08399963378906,94.39949798583984,286.7900085449219,242.63999938964844,553.1500244140625,161.4344940185547,91.55000305175781,264.70001220703125,235.08999633789062,530.739990234375,161.7519989013672,91.55000305175781,277.17999267578125,235.61000061035156,535.8800048828125,62984000,55278000,37758800,49111200,5969000
2021-01-29,160.30999755859375,91.36799621582031,258.3299865722656,226.3518829345703,532.3900146484375,160.30999755859375,91.36799621582031,258.3299865722656,231.9600067138672,532.3900146484375,161.84950256347656,92.37699890136719,266.55999755859375,238.02000427246094,541.0,159.2274932861328,90.0780029296875,254.85000610351562,231.35000610351562,530.1799926757812,161.5,91.70099639892578,265.29998779296875,235.99000549316406,538.0,85872000,44530000,30389500,42503100,4325300
2021-02-01,167.1439971923828,94.65350341796875,262.010009765625,233.85594177246094,539.0399780273438,167.1439971923828,94.65350341796875,262.010009765625,239.64999389648438,539.0399780273438,167.51300048828125,95.7770004272461,264.1700134277344,242.5,545.0599975585938,161.75149536132812,92.22949981689453,254.91000366210938,232.42999267578125,531.72998046875,162.1179962158203,92.22949981689453,259.5199890136719,235.05999755859375,536.7899780273438,83204000,40252000,22914300,33314200,3547500
2021-02-02,169.0,95.95600128173828,267.0799865722656,233.71932983398438,548.1599731445312,169.0,95.95600128173828,267.0799865722656,239.50999450683594,548.1599731445312,171.38699340820312,97.46849822998047,268.8500061035156,242.30999755859375,555.47998046875,168.05650329589844,95.31849670410156,263.2699890136719,238.69000244140625,538.9299926757812,169.0,95.65650177001953,264.0,241.3000030517578,542.010009765625,141972000,66332000,17320800,25916300,3767600
2021-02-03,165.62649536132812,102.94400024414062,266.6499938964844,237.1249542236328,539.4500122070312,165.62649536132812,102.94400024414062,266.6499938964844,243.0,539.4500122070312,171.6999969482422,105.33100128173828,269.20001220703125,245.08999633789062,550.47998046875,165.43099975585938,100.67749786376953,263.8399963378906,239.25999450683594,538.239990234375,171.25050354003906,103.28050231933594,265.6199951171875,239.57000732421875,550.1699829101562,141776000,97882000,14223400,27158100,3172300
2021-02-04,166.5500030517578,102.68150329589844,266.489990234375,236.15890502929688,552.1599731445312,166.5500030517578,102.68150329589844,266.489990234375,242.00999450683594,552.1599731445312,167.35000610351562,103.46499633789062,268.1600036621094,243.24000549316406,559.47998046875,163.8874969482422,101.75499725341797,264.0,240.3699951171875,537.510009765625,166.5,103.03099822998047,267.010009765625,242.66000366210938,539.8099975585938,73414000,48596000,16060000,25296100,5164500
2021-02-05,167.6074981689453,104.44149780273438,268.1000061035156,236.34432983398438,550.7899780273438,167.6074981689453,104.44149780273438,268.1000061035156,242.1999969482422,550.7899780273438,168.85000610351562,104.7969970703125,269.1700134277344,243.27999877929688,554.4400024414062,165.135498046875,102.5,265.6700134277344,240.4199981689453,545.47998046875,165.9499969482422,102.97799682617188,266.79998779296875,242.22999572753906,552.260009765625,72416000,29866000,12454400,18054800,2376200
2021-02-08,166.14700317382812,104.22599792480469,266.5799865722656,236.60780334472656,547.9199829101562,166.14700317382812,104.22599792480469,266.5799865722656,242.47000122070312,547.9199829101562,168.25,105.75,269.8599853515625,243.67999267578125,555.0,165.1999969482422,103.1675033569336,265.0,240.80999755859375,543.7000122070312,167.9250030517578,105.0,268.75,243.14999389648438,555.0,65148000,28828000,13755200,22211900,2791700
2021-02-09,165.25,103.76950073242188,269.45001220703125,237.87635803222656,559.0700073242188,165.25,103.76950073242188,269.45001220703125,243.77000427246094,559.0700073242188,166.89999389648438,104.92549896240234,273.3900146484375,244.75999450683594,566.0,164.89199829101562,103.5,265.75,241.3800048828125,543.0,165.62449645996094,103.73999786376953,266.44000244140625,241.8699951171875,546.0,44070000,21892000,14613400,23565000,3703500
2021-02-10,164.32899475097656,104.3239974975586,271.8699951171875,236.9493408203125,563.5900268554688,164.32899475097656,104.3239974975586,271.8699951171875,242.82000732421875,563.5900268554688,165.8975067138672,104.94400024414062,273.79998779296875,245.9199981689453,566.6500244140625,162.6999969482422,102.61199951171875,267.7200012207031,240.88999938964844,553.4600219726562,165.6999969482422,104.15699768066406,272.45001220703125,245.0,562.5,63032000,25102000,14687200,22186700,3991300
2021-02-11,163.10650634765625,104.4375,270.3900146484375,238.57896423339844,557.5900268554688,163.10650634765625,104.4375,270.3900146484375,244.49000549316406,557.5900268554688,164.60000610351562,104.69999694824219,273.5799865722656,245.14999389648438,565.9299926757812,162.4029998779297,103.44300079345703,268.489990234375,242.14999389648438,554.219970703125,164.60000610351562,104.55000305175781,271.8900146484375,244.77999877929688,564.4400024414062,46028000,20480000,12828600,15751100,2730600
2021-02-12,163.885498046875,104.75150299072266,270.5,239.06686401367188,556.52001953125,163.885498046875,104.75150299072266,270.5,244.99000549316406,556.52001953125,164.0124969482422,104.9749984741211,271.17999267578125,245.3000030517578,561.25,161.66549682617188,103.67849731445312,268.3399963378906,242.72999572753906,550.8499755859375,162.5,103.9885025024414,270.5199890136719,243.92999267578125,556.9400024414062,46706000,18990000,9097600,16561100,2197100
2021-02-16,163.44749450683594,105.53500366210938,273.9700012207031,237.8080291748047,557.280029296875,163.44749450683594,105.53500366210938,273.9700012207031,243.6999969482422,557.280029296875,165.4149932861328,107.25700378417969,276.6000061035156,246.1300048828125,563.6300048828125,162.67950439453125,104.5875015258789,270.04998779296875,242.9199981689453,552.72998046875,162.70249938964844,104.5875015258789,270.79998779296875,245.02999877929688,557.2899780273438,51494000,31004000,15417200,26728500,2624100
2021-02-17,165.4320068359375,105.93099975585938,273.57000732421875,238.8447723388672,551.3400268554688,165.4320068359375,105.93099975585938,273.57000732421875,244.1999969482422,551.3400268554688,166.04550170898438,106.12200164794922,273.9700012207031,244.30999755859375,555.25,162.97500610351562,104.4175033569336,269.5799865722656,240.94000244140625,543.030029296875,163.17999267578125,104.6989974975586,271.239990234375,241.32000732421875,550.989990234375,65950000,20294000,12763200,21653500,2069600
2021-02-18,166.4114990234375,105.29049682617188,269.3900146484375,238.4438018798828,548.219970703125,166.4114990234375,105.29049682617188,269.3900146484375,243.7899932861328,548.219970703125,166.89999389648438,106.09950256347656,271.95001220703125,243.92999267578125,550.0,163.69700622558594,104.66649627685547,266.0299987792969,240.86000061035156,538.22998046875,164.12100219726562,105.25,269.57000732421875,241.8000030517578,549.0,60548000,22546000,15249100,16925600,2456200
2021-02-19,162.4949951171875,104.44049835205078,261.55999755859375,235.68563842773438,540.219970703125,162.4949951171875,104.44049835205078,261.55999755859375,240.97000122070312,540.219970703125,166.6750030517578,105.92900085449219,270.2699890136719,243.86000061035156,548.989990234375,162.28750610351562,104.17150115966797,260.1499938964844,240.17999267578125,538.8099975585938,166.4114990234375,105.3895034790039,269.8599853515625,243.75,548.0,86104000,37938000,25622600,25262600,2841500
2021-02-22,159.03700256347656,102.71299743652344,260.3299865722656,229.36729431152344,533.780029296875,159.03700256347656,102.71299743652344,260.3299865722656,234.50999450683594,533.780029296875,161.61599731445312,104.0165023803711,263.07000732421875,237.92999267578125,541.7899780273438,158.61300659179688,102.4000015258789,257.5299987792969,232.39999389648438,530.7899780273438,160.406494140625,102.68000030517578,257.95001220703125,237.4199981689453,534.989990234375,70314000,29466000,17434900,36446900,3078600
2021-02-23,159.72500610351562,103.00599670410156,265.8599853515625,228.1544952392578,546.1500244140625,159.72500610351562,103.00599670410156,265.8599853515625,233.27000427246094,546.1500244140625,160.2364959716797,103.625,267.4599914550781,234.8300018310547,548.5399780273438,154.67999267578125,99.5114974975586,254.9600067138672,228.72999572753906,518.280029296875,156.35150146484375,100.69950103759766,259.5,230.3300018310547,525.0,93544000,34658000,21924600,30228700,4136500
2021-02-24,157.97650146484375,104.19049835205078,264.30999755859375,229.40640258789062,553.4099731445312,157.97650146484375,104.19049835205078,264.30999755859375,234.5500030517578,553.4099731445312,158.56149291992188,104.41600036621094,266.3800048828125,235.1999969482422,556.8499755859375,156.2689971923828,101.37650299072266,258.3900146484375,229.0,539.0700073242188,158.33749389648438,101.50199890136719,262.3299865722656,230.00999450683594,539.7999877929688,60226000,22608000,15736100,26339700,3245000
2021-02-25,152.85800170898438,100.79750061035156,254.69000244140625,223.9683380126953,546.7000122070312,152.85800170898438,100.79750061035156,254.69000244140625,228.99000549316406,546.7000122070312,158.91299438476562,104.1500015258789,266.94000244140625,234.58999633789062,556.47998046875,152.38800048828125,100.32450103759766,254.0399932861328,227.8800048828125,535.75,156.83700561523438,102.79650115966797,262.29998779296875,232.0800018310547,550.27001953125,90676000,41548000,19053100,39542200,4252900
2021-02-26,154.64649963378906,101.09549713134766,257.6199951171875,227.2840118408203,538.8499755859375,154.64649963378906,101.09549713134766,257.6199951171875,232.3800048828125,538.8499755859375,156.1219940185547,102.82599639892578,265.54998779296875,235.3699951171875,553.0900268554688,151.8350067138672,100.05049896240234,256.4700012207031,229.5399932861328,538.0,154.75999450683594,101.49749755859375,256.4700012207031,231.52999877929688,546.510009765625,85518000,40042000,26619500,37819200,3755600
2021-03-01,157.3070068359375,103.48300170898438,264.9100036621094,231.74400329589844,550.6400146484375,157.3070068359375,103.48300170898438,264.9100036621094,236.94000244140625,550.6400146484375,157.47799682617188,103.8115005493164,266.6499938964844,237.47000122070312,552.1400146484375,154.89950561523438,101.72100067138672,257.8999938964844,233.14999389648438,542.0,156.39450073242188,102.4000015258789,260.82000732421875,235.89999389648438,545.5700073242188,54582000,26060000,22157300,25324000,3041400
2021-03-02,154.72650146484375,103.2239990234375,259.0,228.7413330078125,547.8200073242188,154.72650146484375,103.2239990234375,259.0,233.8699951171875,547.8200073242188,158.17599487304688,104.73699951171875,266.7099914550781,237.3000030517578,556.989990234375,154.3560028076172,102.83350372314453,258.6499938964844,233.4499969482422,546.02001953125,157.17349243164062,103.24199676513672,265.7799987792969,237.00999450683594,553.3400268554688,51916000,25564000,15191700,22812500,3042200
2021-03-03,150.25,100.57050323486328,255.41000366210938,222.56971740722656,520.7000122070312,150.25,100.57050323486328,255.41000366210938,227.55999755859375,520.7000122070312,155.38900756835938,103.79949951171875,260.989990234375,233.5800018310547,548.010009765625,149.75,99.69999694824219,255.10000610351562,227.25999450683594,517.8099975585938,154.0590057373047,102.59750366210938,260.2900085449219,232.16000366210938,545.9299926757812,79774000,33892000,15513500,34029500,5362400
2021-03-04,148.8784942626953,101.69650268554688,257.6400146484375,221.7578887939453,511.2900085449219,148.8784942626953,101.69650268554688,257.6400146484375,226.72999572753906,511.2900085449219,152.906494140625,103.72949981689453,266.489990234375,232.49000549316406,531.5,147.27149963378906,100.27149963378906,253.5,224.25999450683594,507.67999267578125,150.60000610351562,100.74349975585938,256.4700012207031,226.74000549316406,521.5,109632000,49216000,31626500,44727800,5034800
2021-03-05,150.0229949951172,104.85350036621094,264.2799987792969,226.5211181640625,516.3900146484375,150.0229949951172,104.85350036621094,264.2799987792969,231.60000610351562,516.3900146484375,150.4499969482422,105.30999755859375,265.45001220703125,233.27000427246094,517.760009765625,144.0500030517578,101.38899993896484,255.61000061035156,226.4600067138672,498.7900085449219,150.25,103.05750274658203,260.6700134277344,229.52000427246094,511.9800109863281,107772000,53100000,26820100,41872800,5070000
2021-03-08,147.59750366210938,100.375,255.30999755859375,222.40342712402344,493.3299865722656,147.59750366210938,100.375,255.30999755859375,227.38999938964844,493.3299865722656,153.22950744628906,105.68699645996094,265.5799865722656,233.3699951171875,518.8400268554688,147.5655059814453,100.2594985961914,255.0500030517578,227.1300048828125,492.8500061035156,150.75,104.2030029296875,265.54998779296875,231.3699951171875,514.4600219726562,83700000,36868000,18391800,35267400,3981800
2021-03-09,153.1425018310547,102.01799774169922,265.739990234375,228.65330505371094,506.44000244140625,153.1425018310547,102.01799774169922,265.739990234375,233.77999877929688,506.44000244140625,154.54800415039062,103.19599914550781,268.5299987792969,235.3800048828125,513.1099853515625,150.25750732421875,101.77999877929688,259.80999755859375,231.6699981689453,503.82000732421875,150.89950561523438,102.48750305175781,261.17999267578125,232.8800048828125,507.30999755859375,80600000,33920000,22039700,33080500,3470000
2021-03-10,152.8820037841797,101.80950164794922,264.8999938964844,227.32313537597656,504.5400085449219,152.8820037841797,101.80950164794922,264.8999938964844,232.4199981689453,504.5400085449219,155.822998046875,103.06999969482422,268.9700012207031,237.0,518.969970703125,151.50250244140625,100.96649932861328,262.8699951171875,232.0399932861328,504.25,154.92250061035156,103.06999969482422,268.6400146484375,237.0,513.5,60250000,27100000,14210300,29746800,3771500
2021-03-11,155.67950439453125,105.0270004272461,273.8800048828125,231.92984008789062,523.0599975585938,155.67950439453125,105.0270004272461,273.8800048828125,237.1300048828125,523.0599975585938,156.58900451660156,105.5634994506836,277.8999938964844,239.1699981689453,530.239990234375,154.14649963378906,102.82250213623047,267.82000732421875,234.30999755859375,510.7099914550781,155.20050048828125,102.91100311279297,268.1099853515625,234.9600067138672,512.2000122070312,55528000,27702000,21834000,29907600,4714500
2021-03-12,154.47450256347656,102.5,268.3999938964844,230.58009338378906,518.02001953125,154.47450256347656,102.5,268.3999938964844,235.75,518.02001953125,154.94900512695312,103.88050079345703,269.739990234375,235.82000732421875,526.510009765625,152.27499389648438,101.62100219726562,264.0199890136719,233.22999572753906,506.5899963378906,153.75,103.82050323486328,269.1400146484375,234.00999450683594,512.5,48438000,33818000,20600200,22653700,3981700
2021-03-15,154.08399963378906,102.72200012207031,273.75,229.66073608398438,520.25,154.08399963378906,102.72200012207031,273.75,234.80999755859375,520.25,154.11199951171875,102.74949645996094,275.9599914550781,235.19000244140625,520.72998046875,151.60450744628906,101.3895034790039,268.5,231.80999755859375,508.0299987792969,153.72850036621094,102.2490005493164,269.0799865722656,234.9600067138672,516.3200073242188,58272000,26168000,16844800,26034900,3484300
2021-03-16,154.59300231933594,104.19450378417969,279.2799987792969,232.4971160888672,524.030029296875,154.59300231933594,104.19450378417969,279.2799987792969,237.7100067138672,524.030029296875,156.44549560546875,105.68399810791016,282.1400146484375,240.05999755859375,533.4199829101562,153.79299926757812,102.9645004272461,274.79998779296875,235.94000244140625,523.2100219726562,155.24850463867188,103.29949951171875,276.0799865722656,236.27999877929688,524.469970703125,50776000,31900000,22437700,28092200,3238900
2021-03-17,156.7864990234375,104.11100006103516,284.010009765625,231.841796875,524.4400024414062,156.7864990234375,104.11100006103516,284.010009765625,237.0399932861328,524.4400024414062,158.65249633789062,104.94999694824219,286.2300109863281,238.5500030517578,528.3699951171875,153.51100158691406,102.20600128173828,275.4100036621094,233.22999572753906,514.2999877929688,153.66099548339844,103.42350006103516,275.7099914550781,236.14999389648438,522.0,62372000,26382000,21315000,29562100,2817400
2021-03-18,151.39950561523438,101.06700134277344,278.6199951171875,225.66041564941406,504.7900085449219,151.39950561523438,101.06700134277344,278.6199951171875,230.72000122070312,504.7900085449219,155.8314971923828,103.4375,285.19000244140625,234.19000244140625,517.9000244140625,151.25,100.95899963378906,278.2799987792969,230.3300018310547,503.8500061035156,155.0500030517578,102.40899658203125,279.8699951171875,232.55999755859375,516.4000244140625,72992000,31700000,18728300,34833000,4094500
2021-03-19,153.7480010986328,101.3479995727539,290.1099853515625,225.2985076904297,512.1799926757812,153.7480010986328,101.3479995727539,290.1099853515625,230.35000610351562,512.1799926757812,153.864501953125,101.85199737548828,292.79998779296875,232.47000122070312,513.1900024414062,150.8314971923828,100.14649963378906,281.20001220703125,229.35000610351562,501.6300048828125,151.4615020751953,101.48650360107422,281.2200012207031,231.02000427246094,504.9599914550781,92508000,46072000,38930500,46430700,4386400
2021-03-22,155.5435028076172,101.53450012207031,293.5400085449219,230.81484985351562,523.1099853515625,155.5435028076172,101.53450012207031,293.5400085449219,235.99000549316406,523.1099853515625,156.32899475097656,102.41699981689453,299.7099914550781,236.89999389648438,529.3099975585938,153.00250244140625,100.69999694824219,286.75,230.13999938964844,509.1300048828125,153.3925018310547,101.38150024414062,290.45001220703125,230.27000427246094,509.1300048828125,58044000,33536000,28273100,30127000,3360600
2021-03-23,156.875,102.06649780273438,290.6300048828125,232.3699951171875,535.0900268554688,156.875,102.06649780273438,290.6300048828125,237.5800018310547,535.0900268554688,159.10000610351562,103.20549774169922,298.0,241.0500030517578,543.1199951171875,156.04249572753906,101.4000015258789,289.80999755859375,237.07000732421875,529.4000244140625,156.35000610351562,101.99749755859375,293.1499938964844,237.49000549316406,529.8699951171875,76346000,28510000,23000900,31638400,5583500
